1.32391,1.05492,4.0,BE CAM
3.07989,0.11396,4.0,NY VIR
3.37980,-0.99794,4.0,MY1 CRU
4.73618,0.04362,4.0,70 OPH
5.38090,0.19728,4.0,EP DEL
1.04267,0.62467,4.0,XI PER
1.08498,0.83274,4.0,48 PER
1.09897,-0.11934,4.0,OK1 ERI
3.22203,-1.11706,4.0,ZE CRU
4.95383,0.76700,4.0,13 LYR
0.82496,0.86592,4.0,JO PER
2.97201,0.10523,4.0,SI LEO
3.75488,-0.66122,4.0,PS CEN
3.77513,0.90497,4.0,TH BOO
3.83050,-0.86264,4.0,RH LUP
3.85567,-0.61390,4.0,
3.96557,-0.79028,4.0,LA LUP
0.20655,0.42354,4.1,ZE AND
1.98933,0.46942,4.1,YP GEM
4.44877,-0.92783,4.1,EP1 ARA
0.45230,0.88469,4.1,PH PER
0.69587,0.00574,4.1,DE CET
1.29316,0.23587,4.1,OK2 ORI
1.80724,-0.21011,4.1,TH CMA
2.17524,-1.34250,4.1,AL CHA
2.28812,-0.74437,4.1,
3.61927,0.27572,4.1,YP BOO
4.00341,-1.02627,4.1,BE CIR
5.52373,-0.30077,4.1,TH CAP
2.50648,-1.03375,4.1,
2.87880,-0.31938,4.1,AL CRT
2.98835,-0.30865,4.1,GA CRT
3.73506,-0.10473,4.1,JO VIR
5.59415,0.34565,4.1,1 PEG
5.68761,1.02590,4.1,MY CEP
0.42236,0.72266,4.1,YP AND
0.61851,-1.19833,4.1,DE HYI
0.79583,-0.41232,4.1,TA3 ERI
1.47003,0.16215,4.1,PH2 ORI
4.13965,0.31663,4.1,KA SER
0.70104,-0.69561,4.1,JO ERI
0.69635,-1.19148,4.1,EP HYI
0.92010,0.22579,4.1,5 TAU
2.04744,-0.80937,4.1,
2.77275,-1.37196,4.1,GA CHA
3.08274,-1.06776,4.1,
3.21826,-1.18614,4.1,EP MUS
4.08720,-1.15745,4.1,EP TRA
5.01551,-0.66156,4.1,AL CRA
5.01794,-0.68663,4.1,BE CRA
5.46210,-0.46983,4.1,OM CAP
5.88942,-0.76357,4.1,DE2 GRU
0.71645,0.85920,4.1,TH PER
1.58120,0.16838,4.1,MY ORI
1.84899,-0.27285,4.1,GA CMA
2.58080,-0.25912,4.1,YP1 HYA
3.16432,0.15242,4.1,OK VIR
6.02523,-0.92073,4.1,ZE GRU
4.83818,-0.85645,4.1,ZE TEL
5.21530,-0.73074,4.1,JO SGR
5.69258,0.44759,4.1,KA PEG
5.82926,0.65884,4.1,1 LAC
6.19570,0.09820,4.1,JO PSC
1.11220,0.84490,4.1,MY PER
1.41348,-0.13628,4.1,29 ORI
2.25865,-0.75030,4.1,
4.07067,0.54732,4.1,TH CRB
5.43711,-0.44106,4.1,PS CAP
6.19769,0.77377,4.1,KA AND
1.69717,0.35276,4.2,NY GEM
1.88436,-0.00862,4.2,DE MON
3.17161,-1.12772,4.2,ET CRU
4.16184,-0.29198,4.2,TH LIB
4.17826,0.46911,4.2,EP CRB
5.96054,-1.42038,4.2,BE OCT
0.14398,1.09837,4.2,KA CAS
1.58877,0.40602,4.2,1 GEM
2.25870,0.09955,4.2,DE HYA
4.34750,-0.61533,4.2,
5.83303,-0.13584,4.2,TH AQR
1.00118,-0.63181,4.2,
4.56564,-0.42194,4.2,44 OPH
5.93698,-0.47200,4.2,EP PSA
0.98753,0.41798,4.2,23 TAU
1.95961,0.55474,4.2,RH GEM
3.73667,0.80439,4.2,LA BOO
3.61913,-0.60128,4.2,2 CEN
3.72146,-0.17931,4.2,KA VIR
4.91162,0.35860,4.2,110 HER
5.82517,0.99560,4.2,EP CEP
5.96332,0.21246,4.2,XI PEG
1.44331,0.10381,4.2,32 ORI
2.08069,-0.39934,4.2,11 PUP
4.33759,0.74066,4.2,SI HER
0.91223,1.04616,4.2,
1.48684,-0.03391,4.2,ZE ORI
2.73965,0.64066,4.2,BE LMI
6.00370,-0.56793,4.2,DE PSA
6.09072,-0.15861,4.2,PS1 AQR
1.15789,0.38910,4.2,KA1 TAU
4.80295,1.24508,4.2,PH DRA
4.91822,-0.08287,4.2,BE SCT
4.94022,-1.08538,4.2,LA PAV
5.36505,1.09946,4.2,TH CEP
5.43522,0.53616,4.2,52 CYG
5.61318,-1.14086,4.2,GA PAV
6.08388,-0.10557,4.2,PH AQR
0.08757,-1.13228,4.2,ZE TUC
0.74430,0.66879,4.2,16 PER
0.94461,0.84112,4.2,PS PER
